ID,유형,제목(원문),설명(원문),URL,게시일,수정일,진행방식,개방성,모집방식,복잡성수준,양극화수준,방법유형1,방법유형2,방법유형3,상호작용1,상호작용2,상호작용3,목적1,목적2,목적3,제목(한국어-자동),설명(한국어-자동),요약(1문장-자동),워크북_추천사용상황,진행자_한줄팁,태그(필터용)
7763,method,Truth and Reconciliation Commissions (TRCs),Truth and Reconciliation Commissions are led by state and non-state actors involved in implementing non-violent constructive dialogue between victims and perpetrators of human rights violations and violence to initiate and achieve healing and reconciliation. ,https://participedia.net/method/7763,2021-11-01,2025-05-28,both,both,captive,moderate,high,community, deliberative, participantled,discussion, formal, ask,,,,진실화해위원회(TRC),진실화해위원회는 인권 침해 및 폭력의 피해자와 가해자 간의 비폭력적이고 건설적인 대화를 이행하여 치유와 화해를 시작하고 달성하기 위해 국가 및 비국가 행위자들이 주도하는 기구입니다.,진실화해위원회는 인권 침해 및 폭력의 피해자와 가해자 간의 비폭력적이고 건설적인 대화를 이행하여 치유와 화해를 시작하고 달성하기 위해 국가 및 …,정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,community | deliberative | participantled | discussion | formal | ask
7764,method,Insights-Consulting process,"Bitte  oben ""Diesen Eintrag in der Originalsprache anzeigen"" klicken!",https://participedia.net/method/7764,2021-11-02,2025-05-29,both,open,random,very_high,moderate,collaborative,,,discussion, express,,,,,인사이트 컨설팅 프로세스,"위의 ""이 글을 원문으로 보기""를 클릭해 주세요!","위의 ""이 글을 원문으로 보기""를 클릭해 주세요!",정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,collaborative | discussion | express
7765,method,Feedback Frames for Prioritizing Options (Idea Rating / Score-voting),"An efficient, reliable, and flexible technique for rating ideas, with instant results. This simple analog tool uses secret score-voting to recognize levels of agreement and avoid traditional voting problems such as the bandwagon effect, choice overload and vote-splitting.",https://participedia.net/method/7765,2021-11-06,2025-05-29,facetoface,both,stratified,high,high,deliberative, direct, participantled,express,,,,,,옵션 우선순위 설정을 위한 피드백 프레임 (아이디어 평가/점수 투표),"효율적이고 신뢰할 수 있으며 유연한 아이디어 평가 기법으로, 즉각적인 결과를 제공합니다. 이 간단한 아날로그 도구는 비밀 점수 투표 방식을 사용하여 동의 수준을 파악하고, 편승 효과, 선택 과부하, 표 분산과 같은 기존 투표 방식의 문제점을 방지합니다.","효율적이고 신뢰할 수 있으며 유연한 아이디어 평가 기법으로, 즉각적인 결과를 제공합니다. 이 간단한 아날로그 도구는 비밀 점수 투표 방식을 사용…",정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),deliberative | direct | participantled | express
7786,method,Deliberative Delphi,"The Deliberative Delphi (Citizens Delphi) is a qualitative co-creation and participation process for stakeholder and expert consultations. Analysis methods specially adapted to target setting, planning of measures and sketching of solutions are used in the evaluation.",https://participedia.net/method/7786,2021-11-11,2025-05-28,both,open,random,very_high,high,deliberative, internal, informal_participation,acting, storytelling, discussion,,,,숙의적 델파이,"숙의형 델파이(시민 델파이)는 이해관계자와 전문가의 의견을 수렴하는 질적 공동 창조 및 참여 프로세스입니다. 평가에는 목표 설정, 실행 계획 수립 및 해결책 구상에 특화된 분석 방법이 사용됩니다.","숙의형 델파이(시민 델파이)는 이해관계자와 전문가의 의견을 수렴하는 질적 공동 창조 및 참여 프로세스입니다. 평가에는 목표 설정, 실행 계획 수…",정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,deliberative | internal | informal_participation | acting | storytelling | discussion
8040,method,InterGenerational Dialogues,InterGenerational Dialogues was a series of events created to host conversations between individuals over 65 and high schoolers. Each event offered a different topic for the groups to discuss to foster enhanced communication and shared understanding between the generations. ,https://participedia.net/method/8040,2022-03-09,2025-05-28,both,limited,stratified,low,low,deliberative, informal,,discussion, storytelling, ask,,,,세대 간 대화,세대 간 대화는 65세 이상 어르신들과 고등학생들이 대화를 나눌 수 있도록 기획된 일련의 행사였습니다. 각 행사에서는 세대 간 소통과 상호 이해를 증진하기 위해 다양한 주제를 다루었습니다.,세대 간 대화는 65세 이상 어르신들과 고등학생들이 대화를 나눌 수 있도록 기획된 일련의 행사였습니다. 각 행사에서는 세대 간 소통과 상호 이해…,정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,deliberative | informal | discussion | storytelling | ask
8158,method,Summit County Hospitality Industry Centered Plastic Waste Mitigation,,https://participedia.net/method/8158,2022-04-09,2025-05-28,online,open,,very_high,low,research, community, longterm,ask, express, discussion,,,,서밋 카운티 요식업계 중심의 플라스틱 폐기물 저감 사업,,,프로젝트 설계/커뮤니티 실험(혼합형),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,research | community | longterm | ask | express | discussion
8197,method,Experience-focused Conference,"An experience-focused conference consists of keynote talks, workshops and plenary sessions. Talks and workshops include storytelling, arts, self-awareness exercises, etc. in order to enable more experiential ways of learning. Delegates participation in workshops, Q&A sessions and during plenary sessions is valued as crucial.",https://participedia.net/method/8197,2022-05-01,2025-05-28,both,,,,,deliberative, collaborative, experiential,,,,,,,경험 중심 컨퍼런스,"경험 중심의 컨퍼런스는 기조 강연, 워크숍, 전체 회의로 구성됩니다. 강연과 워크숍에는 스토리텔링, 예술, 자기 인식 훈련 등이 포함되어 보다 체험적인 학습 방식을 제공합니다. 참가자들의 워크숍, 질의응답 시간, 전체 회의 참여는 매우 중요하게 여겨집니다.","경험 중심의 컨퍼런스는 기조 강연, 워크숍, 전체 회의로 구성됩니다. 강연과 워크숍에는 스토리텔링, 예술, 자기 인식 훈련 등이 포함되어 보다 …",정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),deliberative | collaborative | experiential
8250,method,Democracy Lab ,"Democracy Lab is a two part workshop that asks students to engage with questions of democracy, and what it means to participate. ",https://participedia.net/method/8250,2022-05-25,2025-05-28,both,limited,captive,moderate,low,experiential,,,express, ask, teachinginstructing,,,,민주주의 연구소,민주주의 연구소는 학생들이 민주주의에 대한 질문과 참여의 의미에 대해 생각해 보도록 하는 2부작 워크숍입니다.,민주주의 연구소는 학생들이 민주주의에 대한 질문과 참여의 의미에 대해 생각해 보도록 하는 2부작 워크숍입니다.,대화·경험학습·관계형 프로그램(자유스콜레),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),experiential | express | ask | teachinginstructing
8256,method,VIPP: Visualisation in Participatory Programmes,"The VIPP methodology breaks down formal ""seminar culture”and empowers people as it creates opportunities to express ideas visually, values individual experiences and inspires participants to contribute at optimal levels based on group dynamics and synergy in a pleasant process. 
",https://participedia.net/method/8256,2022-06-03,2025-05-28,facetoface,,,,,deliberative, experiential, community,,,,,,,VIPP: 참여형 프로그램에서의 시각화,"VIPP 방법론은 형식적인 ""세미나 문화""를 탈피하고, 아이디어를 시각적으로 표현할 기회를 제공하고, 개인의 경험을 중시하며, 참가자들이 그룹 역학과 시너지를 바탕으로 즐거운 과정 속에서 최적의 수준으로 기여할 수 있도록 영감을 불어넣음으로써 사람들에게 권한을 부여합니다.
","VIPP 방법론은 형식적인 ""세미나 문화""를 탈피하고, 아이디어를 시각적으로 표현할 기회를 제공하고, 개인의 경험을 중시하며, 참가자들이 그룹 …",정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),deliberative | experiential | community
8279,method,Intelligent Democracy (Egora + International Logic Party),"Egora-ILP.org makes it possible to include EVERYONE in the deliberative democracy process, 24-7-366. Then, Egora algorithmically creates lists of political candidates who most closely represent the will of the people. Watch the 1-minute video, and then join us in the rEvolution!",https://participedia.net/method/8279,2022-06-16,2025-05-28,both,,,,,collaborative, community, internal,,,,,,,지능형 민주주의 (에고라 + 국제 논리당),"Egora-ILP.org는 누구나 24시간 365일 숙의 민주주의 과정에 참여할 수 있도록 지원합니다. Egora는 알고리즘을 통해 국민의 의지를 가장 잘 대변하는 정치 후보자 목록을 생성합니다. 1분짜리 영상을 시청하시고, 혁명에 동참하세요!",Egora-ILP.org는 누구나 24시간 365일 숙의 민주주의 과정에 참여할 수 있도록 지원합니다. Egora는 알고리즘을 통해 국민의 의지…,정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),collaborative | community | internal
